slug,locale,topic_cluster,primary_keyword,secondary_keywords,target_intent,title,h1,word_count,translation_status,needs_generation,needs_translation,needs_seo_rewrite,target_pages_to_link,priority
how-to-preserve-product-color-and-shape-in-ai-photos,de,AI product photography basics,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P1
how-to-preserve-product-color-and-shape-in-ai-photos,it,AI product photography basics,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P1
how-to-preserve-product-color-and-shape-in-ai-photos,pl,AI product photography basics,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P1
how-to-preserve-product-color-and-shape-in-ai-photos,uk,AI product photography basics,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P1
how-to-preserve-product-color-and-shape-in-ai-photos,hi,AI product photography basics,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P1
how-to-preserve-product-color-and-shape-in-ai-photos,id,AI product photography basics,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P1
how-to-preserve-product-color-and-shape-in-ai-photos,vi,AI product photography basics,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P1
how-to-preserve-product-color-and-shape-in-ai-photos,zh,AI product photography basics,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P1
kak-sdelat-foto-odezhdy-na-modeli,ru,clothing / fashion,одежда на ai модели,фото одежды на модели; перенести одежду на модель; ai примерка одежды,how-to,Как сделать фото одежды на модели с помощью AI,Как сделать фото одежды на модели с помощью AI,149,published,no,no,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,en,clothing / fashion,clothing on AI model,AI model clothing photos; put clothes on AI model; AI fashion model photos,how-to,How to create clothing photos on an AI model,How to create clothing photos on an AI model,172,published,no,no,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,kk,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,ky,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,uz,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,tg,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,tr,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,az,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,ar,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,es,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,pt,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,fr,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,de,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,it,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,pl,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,uk,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,hi,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,id,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,vi,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-create-clothing-photos-on-a-model,zh,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P0
how-to-place-clothing-on-an-ai-model,ru,clothing / fashion,как перенести одежду на ai-модель,товарное фото; карточка товара; AI для маркетплейса,how-to,Как перенести одежду на AI-модель,Как перенести одежду на AI-модель,0,draft,yes,no,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,en,clothing / fashion,how to place clothing on an ai model,product photography; marketplace listing image; AI ecommerce photo,how-to,How to place clothing on an AI model,How to place clothing on an AI model,0,draft,yes,no,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,kk,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,ky,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,uz,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,tg,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,tr,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,az,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,ar,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,es,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,pt,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,fr,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,de,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,it,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,pl,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,uk,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,hi,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,id,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,vi,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
how-to-place-clothing-on-an-ai-model,zh,clothing / fashion,,,how-to,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,ru,clothing / fashion,фото платья на ai-модели,товарное фото; карточка товара; AI для маркетплейса,commercial,Фото платья на AI-модели,Фото платья на AI-модели,0,draft,yes,no,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,en,clothing / fashion,dress photos on an ai model,product photography; marketplace listing image; AI ecommerce photo,commercial,Dress photos on an AI model,Dress photos on an AI model,0,draft,yes,no,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,kk,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,ky,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,uz,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,tg,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,tr,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,az,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,ar,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,es,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,pt,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,fr,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,de,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,it,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,pl,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,uk,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,hi,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,id,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,vi,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
dress-photos-on-an-ai-model,zh,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,ru,clothing / fashion,фото футболки на ai-модели,товарное фото; карточка товара; AI для маркетплейса,commercial,Фото футболки на AI-модели,Фото футболки на AI-модели,0,draft,yes,no,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,en,clothing / fashion,t-shirt photos on an ai model,product photography; marketplace listing image; AI ecommerce photo,commercial,T-shirt photos on an AI model,T-shirt photos on an AI model,0,draft,yes,no,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,kk,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,ky,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,uz,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,tg,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,tr,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,az,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,ar,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,es,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,pt,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,fr,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,de,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,it,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,pl,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
t-shirt-photos-on-an-ai-model,uk,clothing / fashion,,,commercial,,,0,needs_review,no,yes,yes,clothing-on-model,P1
