route,locale,matrix_status,translation_status,coverage
/es/platforms/instagram-shop-product-photos,es,machine draft,needs_review,machine draft
/pt/platforms/instagram-shop-product-photos,pt,machine draft,needs_review,machine draft
/fr/platforms/instagram-shop-product-photos,fr,machine draft,needs_review,machine draft
/de/platforms/instagram-shop-product-photos,de,machine draft,needs_review,machine draft
/it/platforms/instagram-shop-product-photos,it,machine draft,needs_review,machine draft
/pl/platforms/instagram-shop-product-photos,pl,machine draft,needs_review,machine draft
/uk/platforms/instagram-shop-product-photos,uk,machine draft,needs_review,machine draft
/hi/platforms/instagram-shop-product-photos,hi,machine draft,needs_review,machine draft
/id/platforms/instagram-shop-product-photos,id,machine draft,needs_review,machine draft
/vi/platforms/instagram-shop-product-photos,vi,machine draft,needs_review,machine draft
/zh/platforms/instagram-shop-product-photos,zh,machine draft,needs_review,machine draft
/ru/platforms/tiktok-shop-foto-tovarov,ru,complete,published,complete
/en/platforms/tiktok-shop-product-photos,en,complete,published,complete
/kk/platforms/tiktok-shop-product-photos,kk,machine draft,needs_review,machine draft
/ky/platforms/tiktok-shop-product-photos,ky,machine draft,needs_review,machine draft
/uz/platforms/tiktok-shop-product-photos,uz,machine draft,needs_review,machine draft
/tg/platforms/tiktok-shop-product-photos,tg,machine draft,needs_review,machine draft
/tr/platforms/tiktok-shop-product-photos,tr,machine draft,needs_review,machine draft
/az/platforms/tiktok-shop-product-photos,az,machine draft,needs_review,machine draft
/ar/platforms/tiktok-shop-product-photos,ar,machine draft,needs_review,machine draft
/es/platforms/tiktok-shop-product-photos,es,machine draft,needs_review,machine draft
/pt/platforms/tiktok-shop-product-photos,pt,machine draft,needs_review,machine draft
/fr/platforms/tiktok-shop-product-photos,fr,machine draft,needs_review,machine draft
/de/platforms/tiktok-shop-product-photos,de,machine draft,needs_review,machine draft
/it/platforms/tiktok-shop-product-photos,it,machine draft,needs_review,machine draft
/pl/platforms/tiktok-shop-product-photos,pl,machine draft,needs_review,machine draft
/uk/platforms/tiktok-shop-product-photos,uk,machine draft,needs_review,machine draft
/hi/platforms/tiktok-shop-product-photos,hi,machine draft,needs_review,machine draft
/id/platforms/tiktok-shop-product-photos,id,machine draft,needs_review,machine draft
/vi/platforms/tiktok-shop-product-photos,vi,machine draft,needs_review,machine draft
/zh/platforms/tiktok-shop-product-photos,zh,machine draft,needs_review,machine draft
/ru/platforms/facebook-marketplace-foto-tovarov,ru,complete,published,complete
/en/platforms/facebook-marketplace-product-photos,en,complete,published,complete
/kk/platforms/facebook-marketplace-product-photos,kk,machine draft,needs_review,machine draft
/ky/platforms/facebook-marketplace-product-photos,ky,machine draft,needs_review,machine draft
/uz/platforms/facebook-marketplace-product-photos,uz,machine draft,needs_review,machine draft
/tg/platforms/facebook-marketplace-product-photos,tg,machine draft,needs_review,machine draft
/tr/platforms/facebook-marketplace-product-photos,tr,machine draft,needs_review,machine draft
/az/platforms/facebook-marketplace-product-photos,az,machine draft,needs_review,machine draft
/ar/platforms/facebook-marketplace-product-photos,ar,machine draft,needs_review,machine draft
/es/platforms/facebook-marketplace-product-photos,es,machine draft,needs_review,machine draft
/pt/platforms/facebook-marketplace-product-photos,pt,machine draft,needs_review,machine draft
/fr/platforms/facebook-marketplace-product-photos,fr,machine draft,needs_review,machine draft
/de/platforms/facebook-marketplace-product-photos,de,machine draft,needs_review,machine draft
/it/platforms/facebook-marketplace-product-photos,it,machine draft,needs_review,machine draft
/pl/platforms/facebook-marketplace-product-photos,pl,machine draft,needs_review,machine draft
/uk/platforms/facebook-marketplace-product-photos,uk,machine draft,needs_review,machine draft
/hi/platforms/facebook-marketplace-product-photos,hi,machine draft,needs_review,machine draft
/id/platforms/facebook-marketplace-product-photos,id,machine draft,needs_review,machine draft
/vi/platforms/facebook-marketplace-product-photos,vi,machine draft,needs_review,machine draft
/zh/platforms/facebook-marketplace-product-photos,zh,machine draft,needs_review,machine draft
/ru/platforms/olx-foto-tovarov,ru,complete,published,complete
/en/platforms/olx-product-photos,en,complete,published,complete
/kk/platforms/olx-product-photos,kk,machine draft,needs_review,machine draft
/ky/platforms/olx-product-photos,ky,machine draft,needs_review,machine draft
/uz/platforms/olx-product-photos,uz,machine draft,needs_review,machine draft
/tg/platforms/olx-product-photos,tg,machine draft,needs_review,machine draft
/tr/platforms/olx-product-photos,tr,machine draft,needs_review,machine draft
/az/platforms/olx-product-photos,az,machine draft,needs_review,machine draft
/ar/platforms/olx-product-photos,ar,machine draft,needs_review,machine draft
/es/platforms/olx-product-photos,es,machine draft,needs_review,machine draft
/pt/platforms/olx-product-photos,pt,machine draft,needs_review,machine draft
/fr/platforms/olx-product-photos,fr,machine draft,needs_review,machine draft
/de/platforms/olx-product-photos,de,machine draft,needs_review,machine draft
/it/platforms/olx-product-photos,it,machine draft,needs_review,machine draft
/pl/platforms/olx-product-photos,pl,machine draft,needs_review,machine draft
/uk/platforms/olx-product-photos,uk,machine draft,needs_review,machine draft
/hi/platforms/olx-product-photos,hi,machine draft,needs_review,machine draft
/id/platforms/olx-product-photos,id,machine draft,needs_review,machine draft
/vi/platforms/olx-product-photos,vi,machine draft,needs_review,machine draft
/zh/platforms/olx-product-photos,zh,machine draft,needs_review,machine draft
/ru/platforms/aliexpress-foto-tovarov,ru,complete,published,complete
/en/platforms/aliexpress-product-photos,en,complete,published,complete
/kk/platforms/aliexpress-product-photos,kk,machine draft,needs_review,machine draft
/ky/platforms/aliexpress-product-photos,ky,machine draft,needs_review,machine draft
/uz/platforms/aliexpress-product-photos,uz,machine draft,needs_review,machine draft
/tg/platforms/aliexpress-product-photos,tg,machine draft,needs_review,machine draft
/tr/platforms/aliexpress-product-photos,tr,machine draft,needs_review,machine draft
/az/platforms/aliexpress-product-photos,az,machine draft,needs_review,machine draft
/ar/platforms/aliexpress-product-photos,ar,machine draft,needs_review,machine draft
/es/platforms/aliexpress-product-photos,es,machine draft,needs_review,machine draft
/pt/platforms/aliexpress-product-photos,pt,machine draft,needs_review,machine draft
/fr/platforms/aliexpress-product-photos,fr,machine draft,needs_review,machine draft
/de/platforms/aliexpress-product-photos,de,machine draft,needs_review,machine draft
/it/platforms/aliexpress-product-photos,it,machine draft,needs_review,machine draft
/pl/platforms/aliexpress-product-photos,pl,machine draft,needs_review,machine draft
/uk/platforms/aliexpress-product-photos,uk,machine draft,needs_review,machine draft
/hi/platforms/aliexpress-product-photos,hi,machine draft,needs_review,machine draft
/id/platforms/aliexpress-product-photos,id,machine draft,needs_review,machine draft
/vi/platforms/aliexpress-product-photos,vi,machine draft,needs_review,machine draft
/zh/platforms/aliexpress-product-photos,zh,machine draft,needs_review,machine draft
/ru/platforms/temu-foto-tovarov,ru,complete,published,complete
/en/platforms/temu-product-photos,en,complete,published,complete
/kk/platforms/temu-product-photos,kk,machine draft,needs_review,machine draft
/ky/platforms/temu-product-photos,ky,machine draft,needs_review,machine draft
/uz/platforms/temu-product-photos,uz,machine draft,needs_review,machine draft
/tg/platforms/temu-product-photos,tg,machine draft,needs_review,machine draft
/tr/platforms/temu-product-photos,tr,machine draft,needs_review,machine draft
/az/platforms/temu-product-photos,az,machine draft,needs_review,machine draft
/ar/platforms/temu-product-photos,ar,machine draft,needs_review,machine draft
/es/platforms/temu-product-photos,es,machine draft,needs_review,machine draft
/pt/platforms/temu-product-photos,pt,machine draft,needs_review,machine draft
/fr/platforms/temu-product-photos,fr,machine draft,needs_review,machine draft
/de/platforms/temu-product-photos,de,machine draft,needs_review,machine draft
/it/platforms/temu-product-photos,it,machine draft,needs_review,machine draft
/pl/platforms/temu-product-photos,pl,machine draft,needs_review,machine draft
/uk/platforms/temu-product-photos,uk,machine draft,needs_review,machine draft
/hi/platforms/temu-product-photos,hi,machine draft,needs_review,machine draft
/id/platforms/temu-product-photos,id,machine draft,needs_review,machine draft
/vi/platforms/temu-product-photos,vi,machine draft,needs_review,machine draft
/zh/platforms/temu-product-photos,zh,machine draft,needs_review,machine draft
/ru/use-cases/odezhda-na-ai-modeli,ru,complete,published,complete
/en/use-cases/clothing-on-ai-model,en,complete,published,complete
/kk/use-cases/clothing-on-ai-model,kk,machine draft,needs_review,machine draft
/ky/use-cases/clothing-on-ai-model,ky,machine draft,needs_review,machine draft
/uz/use-cases/clothing-on-ai-model,uz,machine draft,needs_review,machine draft
/tg/use-cases/clothing-on-ai-model,tg,machine draft,needs_review,machine draft
/tr/use-cases/clothing-on-ai-model,tr,machine draft,needs_review,machine draft
/az/use-cases/clothing-on-ai-model,az,machine draft,needs_review,machine draft
/ar/use-cases/clothing-on-ai-model,ar,machine draft,needs_review,machine draft
/es/use-cases/clothing-on-ai-model,es,machine draft,needs_review,machine draft
/pt/use-cases/clothing-on-ai-model,pt,machine draft,needs_review,machine draft
/fr/use-cases/clothing-on-ai-model,fr,machine draft,needs_review,machine draft
/de/use-cases/clothing-on-ai-model,de,machine draft,needs_review,machine draft
/it/use-cases/clothing-on-ai-model,it,machine draft,needs_review,machine draft
/pl/use-cases/clothing-on-ai-model,pl,machine draft,needs_review,machine draft
/uk/use-cases/clothing-on-ai-model,uk,machine draft,needs_review,machine draft
/hi/use-cases/clothing-on-ai-model,hi,machine draft,needs_review,machine draft
/id/use-cases/clothing-on-ai-model,id,machine draft,needs_review,machine draft
/vi/use-cases/clothing-on-ai-model,vi,machine draft,needs_review,machine draft
/zh/use-cases/clothing-on-ai-model,zh,machine draft,needs_review,machine draft
/ru/use-cases/bele-na-ai-modeli,ru,complete,published,complete
/en/use-cases/lingerie-on-ai-model,en,complete,published,complete
/kk/use-cases/lingerie-on-ai-model,kk,machine draft,needs_review,machine draft
/ky/use-cases/lingerie-on-ai-model,ky,machine draft,needs_review,machine draft
/uz/use-cases/lingerie-on-ai-model,uz,machine draft,needs_review,machine draft
/tg/use-cases/lingerie-on-ai-model,tg,machine draft,needs_review,machine draft
/tr/use-cases/lingerie-on-ai-model,tr,machine draft,needs_review,machine draft
/az/use-cases/lingerie-on-ai-model,az,machine draft,needs_review,machine draft
/ar/use-cases/lingerie-on-ai-model,ar,machine draft,needs_review,machine draft
/es/use-cases/lingerie-on-ai-model,es,machine draft,needs_review,machine draft
/pt/use-cases/lingerie-on-ai-model,pt,machine draft,needs_review,machine draft
/fr/use-cases/lingerie-on-ai-model,fr,machine draft,needs_review,machine draft
/de/use-cases/lingerie-on-ai-model,de,machine draft,needs_review,machine draft
/it/use-cases/lingerie-on-ai-model,it,machine draft,needs_review,machine draft
/pl/use-cases/lingerie-on-ai-model,pl,machine draft,needs_review,machine draft
/uk/use-cases/lingerie-on-ai-model,uk,machine draft,needs_review,machine draft
/hi/use-cases/lingerie-on-ai-model,hi,machine draft,needs_review,machine draft
/id/use-cases/lingerie-on-ai-model,id,machine draft,needs_review,machine draft
/vi/use-cases/lingerie-on-ai-model,vi,machine draft,needs_review,machine draft
/zh/use-cases/lingerie-on-ai-model,zh,machine draft,needs_review,machine draft
/ru/use-cases/plus-size-model-foto,ru,complete,published,complete
/en/use-cases/plus-size-model-photos,en,complete,published,complete
/kk/use-cases/plus-size-model-photos,kk,machine draft,needs_review,machine draft
/ky/use-cases/plus-size-model-photos,ky,machine draft,needs_review,machine draft
/uz/use-cases/plus-size-model-photos,uz,machine draft,needs_review,machine draft
/tg/use-cases/plus-size-model-photos,tg,machine draft,needs_review,machine draft
/tr/use-cases/plus-size-model-photos,tr,machine draft,needs_review,machine draft
/az/use-cases/plus-size-model-photos,az,machine draft,needs_review,machine draft
/ar/use-cases/plus-size-model-photos,ar,machine draft,needs_review,machine draft
/es/use-cases/plus-size-model-photos,es,machine draft,needs_review,machine draft
/pt/use-cases/plus-size-model-photos,pt,machine draft,needs_review,machine draft
/fr/use-cases/plus-size-model-photos,fr,machine draft,needs_review,machine draft
/de/use-cases/plus-size-model-photos,de,machine draft,needs_review,machine draft
/it/use-cases/plus-size-model-photos,it,machine draft,needs_review,machine draft
/pl/use-cases/plus-size-model-photos,pl,machine draft,needs_review,machine draft
/uk/use-cases/plus-size-model-photos,uk,machine draft,needs_review,machine draft
